-0.0117469	17	35
-0.00972132	18	35
-0.00470297	19	35
1	35	35
-0.00474348	1	36
-0.00854322	2	36
-0.0154677	3	36
-0.0149583	4	36
-0.0100878	5	36
-0.0195377	6	36
-0.0122906	7	36
-0.0167798	8	36
-0.00823312	9	36
-0.00865322	11	36
-0.0113184	12	36
-0.0250662	13	36
-0.0146333	14	36
-0.015526	15	36
-0.0127124	16	36
-0.00783339	17	36
-0.00818809	18	36
-0.00370356	19	36
1	36	36
-0.001209	1	37
-0.00350364	2	37
-0.011107	3	37
-0.00657718	4	37
-0.0128669	5	37
-0.0166054	6	37
-0.00659757	7	37
-0.011159	8	37
-0.00972117	9	37
-0.00563412	11	37
-0.0105778	12	37
-0.0109553	13	37
-0.011892	14	37
-0.0134995	15	37
-0.0115882	16	37
-0.00362236	17	37
-0.00461921	18	37
-0.00121369	19	37
1	37	37
-0.00272402	1	38
-0.00290768	2	38
-0.00646199	3	38
-0.00528512	4	38
-0.00235943	5	38
-0.00755363	6	38
-0.00508897	7	38
-0.00769672	8	38
0.000565642	9	38
-0.00137618	11	38
-0.002858	12	38
-0.00502971	13	38
-0.00504821	14	38
-0.00576604	15	38
-0.0048808	16	38
-0.00333565	17	38
-0.00563439	18	38
-0.00247396	19	38
1	38	38
-0.00224211	1	39
-0.00114141	2	39
-0.00266981	3	39
-0.00645244	4	39
-0.00263053	5	39
