B_i,B_j,B_ij
477,0,2.232015e+00
478,0,1.883332e+00
479,0,1.432917e+00
480,0,1.158595e+00
481,0,9.436033e-01
482,0,6.773627e-01
483,0,3.248520e-01
484,0,3.739477e-03
485,0,8.454258e-03
486,0,3.985463e-02
487,0,6.745475e-02
488,0,1.869845e-01
489,0,6.302641e-02
490,0,1.024911e-01
491,0,3.272970e-03
492,0,3.648711e-02
493,0,9.687118e-02
494,0,1.003449e-01
495,0,1.114878e-01
496,0,1.690481e-01
497,0,1.599375e-01
498,0,2.076646e-01
499,0,1.489855e-01
500,0,6.969812e-02
501,0,5.153861e-02
502,0,1.943007e-01
503,0,2.868749e-01
504,0,1.855206e-01
505,0,2.924201e-01
506,0,1.547807e-01
507,0,4.187661e-02
508,0,4.125614e-02
509,0,3.259186e-02
510,0,7.292832e-02
511,0,5.701341e-02
512,0,2.777224e-02
513,0,3.006931e-02
514,0,6.693741e-02
515,0,1.185359e-02
516,0,3.553754e-01
517,0,6.446785e-01
518,0,9.510791e-01
519,0,8.991443e-01
520,0,1.146779e+00
521,0,1.641594e+00
522,0,1.618844e+00
523,0,2.037368e+00
524,0,2.388593e+00
