B_i,B_j,B_ij
397,0,-3.991215e-01
398,0,-4.497873e-01
399,0,-4.914476e-01
400,0,-5.380675e-01
401,0,-5.856026e-01
402,0,-5.998272e-01
403,0,-6.416306e-01
404,0,-6.842798e-01
405,0,-6.874806e-01
406,0,-6.827284e-01
407,0,-6.900347e-01
408,0,-6.891457e-01
409,0,-6.571250e-01
410,0,-6.824478e-01
411,0,-6.208559e-01
412,0,-6.080572e-01
413,0,-5.496936e-01
414,0,-5.254616e-01
415,0,-4.680568e-01
416,0,-4.412595e-01
417,0,-3.853696e-01
418,0,-2.939463e-01
419,0,-2.657110e-01
420,0,-1.717795e-01
421,0,-8.313327e-02
422,0,-5.934884e-02
423,0,-1.149581e-01
424,0,-1.334539e-01
425,0,-1.902766e-01
426,0,-2.180147e-01
427,0,-2.935843e-01
428,0,-2.974921e-01
429,0,-3.333104e-01
430,0,-3.025351e-01
431,0,-3.110300e-01
432,0,-3.150698e-01
433,0,-3.260857e-01
434,0,-3.497999e-01
435,0,-3.542650e-01
436,0,-3.284512e-01
437,0,-3.269602e-01
438,0,-3.423346e-01
439,0,-2.941199e-01
440,0,-2.910526e-01
441,0,-2.816632e-01
442,0,-2.546216e-01
443,0,-2.038201e-01
444,0,-1.880498e-01
445,0,-1.343597e-01
446,0,-1.490496e-01
447,0,-1.019749e-01
448,0,-9.344247e-02
449,0,-6.430169e-02
450,0,-2.694405e-02
451,0,3.466097e-02
452,0,5.425504e-02
453,0,9.772747e-02
454,0,1.321419e-01
455,0,1.447689e-01
456,0,2.314204e-01
457,0,2.367497e-01
458,0,2.317695e-01
459,0,2.743680e-01
460,0,3.080376e-01
461,0,3.185476e-01
462,0,4.012934e-01
463,0,4.063620e-01
464,0,3.723886e-01
465,0,5.124924e-01
466,0,4.804243e-01
467,0,5.502693e-01
468,0,5.558741e-01
469,0,6.090763e-01
470,0,6.836814e-01
471,0,6.435744e-01
472,0,6.967949e-01
473,0,7.370052e-01
474,0,7.564269e-01
475,0,7.992481e-01
476,0,8.380681e-01
477,0,8.421994e-01
478,0,8.370506e-01
479,0,8.843271e-01
480,0,9.057683e-01
481,0,-1.479365e+00
482,0,-1.441089e+00
483,0,-1.406428e+00
484,0,-1.365138e+00
485,0,-1.306307e+00
486,0,-1.317456e+00
487,0,-1.214676e+00
488,0,-1.220067e+00
489,0,-1.057041e+00
490,0,-1.112588e+00
491,0,-1.018745e+00
492,0,-1.009024e+00
493,0,-9.127052e-01
494,0,-8.886769e-01
495,0,-8.095896e-01
496,0,-7.683352e-01
497,0,-7.500952e-01
498,0,-6.696045e-01
499,0,-6.135374e-01
500,0,-5.675926e-01
501,0,-5.105581e-01
502,0,-4.763479e-01
503,0,-4.316442e-01
504,0,-3.553924e-01
505,0,-2.807894e-01
506,0,-2.683746e-01
507,0,-1.690518e-01
508,0,-1.815149e-01
509,0,-9.848004e-02
510,0,-3.976722e-02
511,0,2.797886e-02
512,0,5.487651e-02
513,0,9.253384e-02
514,0,1.265550e-01
515,0,1.650329e-01
516,0,1.750033e-01
517,0,2.126988e-01
518,0,2.080624e-01
519,0,2.067386e-01
520,0,2.550601e-01
521,0,2.968504e-01
522,0,2.906751e-01
523,0,3.035950e-01
524,0,3.079774e-01
525,0,3.182441e-01
526,0,2.980972e-01
527,0,3.002769e-01
