B_i,B_j,B_ij
640,0,1.515089e-01
641,0,1.675620e-01
642,0,1.699372e-01
643,0,1.531672e-01
644,0,1.752328e-01
645,0,1.734821e-01
646,0,1.622896e-01
647,0,1.585523e-01
648,0,1.397043e-01
649,0,1.286371e-01
650,0,1.131362e-01
651,0,1.043558e-01
652,0,9.409209e-02
653,0,8.397402e-02
654,0,7.964491e-02
655,0,5.406646e-02
656,0,3.395677e-02
657,0,1.698043e-02
658,0,6.643410e-03
659,0,2.115184e-02
660,0,3.375249e-02
661,0,2.969994e-02
662,0,4.056312e-02
663,0,4.881715e-02
664,0,5.769335e-02
665,0,5.801431e-02
666,0,6.814946e-02
667,0,7.029583e-02
668,0,7.754287e-02
669,0,9.280382e-02
670,0,8.374791e-02
671,0,8.770280e-02
672,0,9.761816e-02
673,0,8.323119e-02
674,0,8.293086e-02
675,0,8.091760e-02
676,0,7.926306e-02
677,0,7.252053e-02
678,0,7.322411e-02
679,0,6.816738e-02
680,0,5.804830e-02
681,0,5.348143e-02
682,0,4.745460e-02
683,0,3.892852e-02
684,0,3.005397e-02
685,0,1.732075e-02
686,0,9.526250e-03
687,0,2.119871e-02
688,0,4.824108e-02
689,0,4.666069e-02
690,0,6.250798e-02
691,0,7.797315e-02
692,0,8.961937e-02
693,0,1.009336e-01
694,0,1.114413e-01
695,0,1.114938e-01
696,0,1.188555e-01
697,0,1.252862e-01
698,0,1.376704e-01
699,0,1.371646e-01
700,0,1.382354e-01
701,0,1.401101e-01
702,0,1.307898e-01
703,0,1.416398e-01
704,0,1.408615e-01
705,0,1.517317e-01
706,0,1.300025e-01
707,0,1.279015e-01
708,0,1.253144e-01
709,0,1.217879e-01
710,0,1.117140e-01
711,0,1.064336e-01
712,0,1.023084e-01
713,0,9.067576e-02
714,0,7.836846e-02
715,0,7.852768e-02
716,0,0.000000e+00
