B_i,B_j,B_ij
487,0,6.753489e-02
488,0,1.865927e-01
489,0,6.410747e-02
490,0,1.023951e-01
491,0,5.405920e-03
492,0,3.603927e-02
493,0,9.692809e-02
494,0,1.003334e-01
495,0,1.126642e-01
496,0,1.680704e-01
497,0,1.605465e-01
498,0,2.068094e-01
499,0,1.488784e-01
500,0,6.922968e-02
501,0,4.842296e-02
502,0,1.647033e-01
503,0,2.876840e-01
504,0,1.859425e-01
505,0,2.932046e-01
506,0,1.537324e-01
507,0,4.082499e-02
508,0,4.094498e-02
509,0,3.242660e-02
510,0,7.095949e-02
511,0,5.846432e-02
512,0,2.676287e-02
513,0,3.098782e-02
514,0,6.680922e-02
515,0,1.129582e-02
516,0,3.565847e-01
517,0,6.436966e-01
518,0,9.505258e-01
519,0,8.995919e-01
520,0,1.149164e+00
521,0,1.641352e+00
522,0,1.618234e+00
523,0,2.037154e+00
524,0,2.388593e+00
